STATION,NAME,DATE,AWND,AWND_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/27/2020,1.2,W,230,W,220,W,5.4,W,6.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/28/2020,1,W,280,W,30,W,4.5,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/29/2020,1.2,W,60,W,50,W,4.5,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/30/2020,2.6,W,40,W,50,W,6.3,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/31/2020,2,W,50,W,50,W,5.8,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/1/2020,1.9,W,240,W,40,W,3.6,W,4.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/2/2020,4.9,W,240,W,250,W,10.3,W,14.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/3/2020,3.3,W,230,W,230,W,7.2,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/4/2020,4.5,W,230,W,220,W,7.6,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/5/2020,4,W,230,W,220,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/6/2020,4.2,W,280,W,280,W,13.4,W,19.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/7/2020,7.1,W,240,W,240,W,17.9,W,24.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/8/2020,2.4,W,230,W,230,W,8.1,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/9/2020,2.1,W,240,W,240,W,5.4,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/10/2020,3.6,W,200,W,210,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/11/2020,5.5,W,230,W,230,W,13,W,16.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/12/2020,3,W,100,W,90,W,6.3,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/13/2020,5.1,W,240,W,220,W,10.3,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/14/2020,2.8,W,30,W,30,W,5.8,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/15/2020,2.5,W,50,W,60,W,5.8,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/16/2020,1.6,W,230,W,240,W,5.8,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/17/2020,2.3,W,80,W,90,W,6.7,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/18/2020,2.2,W,240,W,290,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/19/2020,2.5,W,40,W,40,W,6.7,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/20/2020,2.9,W,60,W,60,W,7.2,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/21/2020,3.4,W,40,W,50,W,7.6,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/22/2020,1.2,W,220,W,230,W,5.8,W,6.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/23/2020,2.5,W,220,W,200,W,7.2,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/24/2020,3.1,W,230,W,220,W,5.8,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/25/2020,3.3,W,240,W,210,W,7.6,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/26/2020,3.1,W,240,W,280,W,10.3,W,15.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/27/2020,4.2,W,280,W,280,W,8.9,W,13.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/28/2020,3.4,W,240,W,250,W,11.2,W,13.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/29/2020,3,W,280,W,10,W,8.1,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/1/2020,2.4,W,220,W,220,W,6.3,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/2/2020,5.7,W,220,W,220,W,13,W,17,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/3/2020,4.8,W,220,W,220,W,10.3,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/4/2020,2.6,W,210,W,250,W,6.7,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/5/2020,2.2,W,90,W,80,W,8.1,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/6/2020,3.5,W,310,W,320,W,9.8,W,16.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/7/2020,2.6,W,350,W,360,W,6.3,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/8/2020,2,W,230,W,230,W,6.7,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/9/2020,5.1,W,230,W,230,W,10.7,W,14.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/10/2020,5.4,W,230,W,230,W,11.6,W,16.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/11/2020,2.1,W,230,W,240,W,6.7,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/12/2020,2.2,W,190,W,200,W,5.8,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/13/2020,4,W,210,W,210,W,7.6,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/14/2020,2.4,W,80,W,90,W,6.7,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/15/2020,4.3,W,40,W,50,W,8.1,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/16/2020,2,W,50,W,50,W,6.3,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/17/2020,2.5,W,230,W,240,W,6.7,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/18/2020,2.6,W,70,W,80,W,7.2,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/19/2020,4.5,W,220,W,230,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/20/2020,6.2,W,220,W,230,W,12.5,W,16.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/21/2020,2.8,W,50,W,90,W,8.1,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/22/2020,4.9,W,90,W,80,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/23/2020,2.6,W,30,W,20,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/24/2020,2.4,W,110,W,110,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/25/2020,3.2,W,280,W,280,W,7.6,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/26/2020,2.3,W,230,W,230,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/27/2020,3.8,W,240,W,230,W,7.6,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/28/2020,3.2,W,230,W,240,W,8.9,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/29/2020,5.8,W,230,W,240,W,13.4,W,16.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/30/2020,3.2,W,280,W,280,W,8.1,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/31/2020,4.3,W,90,W,100,W,8.1,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/1/2020,2.7,W,30,W,30,W,7.2,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/2/2020,2.4,W,290,W,290,W,6.7,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/3/2020,2.3,W,300,W,310,W,7.6,W,13.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/4/2020,1.7,W,110,W,100,W,6.3,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/5/2020,2,W,230,W,230,W,5.8,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/6/2020,2.4,W,20,W,30,W,7.6,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/7/2020,2.7,W,240,W,250,W,11.6,W,16.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/8/2020,3,W,230,W,330,W,8.1,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/9/2020,4.5,W,260,W,250,W,10.3,W,15.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/10/2020,3.7,W,270,W,290,W,9.8,W,15.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/11/2020,2,W,230,W,230,W,7.6,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/12/2020,4.9,W,170,W,160,W,10.3,W,14.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/13/2020,6.9,W,220,W,220,W,16.1,W,21.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/14/2020,3,W,20,W,40,W,7.6,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/15/2020,3.4,W,30,W,30,W,9.8,W,14.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/16/2020,1.7,W,270,W,280,W,6.7,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/17/2020,4.7,W,230,W,210,W,13.4,W,16.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/18/2020,4.1,W,220,W,220,W,9.4,W,13.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/19/2020,1.8,W,200,W,200,W,5.8,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/20/2020,2.2,W,30,W,40,W,9.4,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/21/2020,4.3,W,250,W,230,W,11.2,W,15.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/22/2020,2.2,W,240,W,250,W,6.7,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/23/2020,3.5,W,220,W,220,W,8.1,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/24/2020,4.7,W,230,W,230,W,10.3,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/25/2020,3.7,W,60,W,80,W,7.2,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/26/2020,3.2,W,290,W,280,W,12.5,W,20.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/27/2020,2.8,W,310,W,340,W,7.2,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/28/2020,2.2,W,250,W,240,W,7.2,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/29/2020,6.8,W,180,W,160,W,11.6,W,16.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",4/30/2020,3.9,W,180,W,190,W,13.9,W,19.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/1/2020,3.2,W,290,W,300,W,7.6,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/2/2020,1.7,W,230,W,230,W,5.8,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/3/2020,4.1,W,230,W,230,W,8.1,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/4/2020,2.7,W,300,W,290,W,7.6,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/5/2020,3.7,W,100,W,110,W,7.2,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/6/2020,3.1,W,310,W,270,W,7.6,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/7/2020,2.5,W,270,W,280,W,7.2,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/8/2020,5.1,W,240,W,230,W,12.5,W,19.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/9/2020,2.3,W,250,W,270,W,8.1,W,14.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/10/2020,3.7,W,230,W,220,W,9.4,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/11/2020,3.8,W,290,W,270,W,8.9,W,13.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/12/2020,1.7,W,240,W,230,W,7.2,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/13/2020,0.7,W,240,W,230,W,4.5,W,6.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/14/2020,3.6,W,210,W,210,W,7.2,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/15/2020,4.7,W,230,W,240,W,8.9,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/16/2020,3.1,W,150,W,240,W,5.8,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/17/2020,3.2,W,90,W,90,W,7.6,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/18/2020,3.7,W,80,W,80,W,6.3,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/19/2020,5.6,W,60,W,80,W,9.8,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/20/2020,6.1,W,70,W,80,W,10.3,W,14.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/21/2020,5.4,W,80,W,80,W,8.9,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/22/2020,2.8,W,240,W,230,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/23/2020,2,W,240,W,230,W,5.8,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/24/2020,2.1,W,230,W,230,W,9.8,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/25/2020,2.5,W,100,W,90,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/26/2020,3.1,W,80,W,60,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/27/2020,3.7,W,130,W,130,W,7.2,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/28/2020,2.9,W,170,W,190,W,6.7,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/29/2020,3,W,210,W,240,W,7.6,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/30/2020,1.7,W,40,W,310,W,4.5,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",5/31/2020,3,W,50,W,50,W,8.9,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/1/2020,2,W,30,W,40,W,7.2,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/2/2020,5,W,230,W,230,W,9.8,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/3/2020,5.1,W,230,W,220,W,9.8,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/4/2020,4.6,W,220,W,210,W,8.9,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/5/2020,3.7,W,220,W,220,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/6/2020,2.7,W,230,W,230,W,5.8,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/7/2020,2.4,W,20,W,50,W,5.4,W,6.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/8/2020,2.6,W,180,W,150,W,5.4,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/9/2020,2.7,W,180,W,170,W,8.1,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/10/2020,5,W,170,W,170,W,10.3,W,13.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/11/2020,4.3,W,190,W,190,W,8.1,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/12/2020,2.7,W,50,W,40,W,9.4,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/13/2020,3.2,W,80,W,80,W,8.1,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/14/2020,3.7,W,90,W,90,W,8.1,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/15/2020,4.4,W,50,W,40,W,8.9,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/16/2020,5,W,40,W,40,W,8.9,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/17/2020,1.8,W,230,W,230,W,5.8,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/18/2020,2.3,W,230,W,230,W,6.3,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/19/2020,2.5,W,230,W,230,W,8.1,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/20/2020,1.4,W,250,W,250,W,10.7,W,15.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/21/2020,1,W,240,W,230,W,4.5,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/22/2020,3.5,W,230,W,230,W,8.9,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/23/2020,5.4,W,230,W,220,W,9.8,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/24/2020,2.2,W,230,W,230,W,6.7,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/25/2020,3.2,W,230,W,230,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/26/2020,1.3,W,230,W,230,W,6.3,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/27/2020,2.6,W,240,W,230,W,7.6,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/28/2020,2.7,W,260,W,290,W,7.6,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/29/2020,1.8,W,50,W,50,W,5.4,W,6.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",6/30/2020,1.7,W,100,W,60,W,7.6,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/1/2020,1.6,W,230,W,230,W,6.3,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/2/2020,2.4,W,40,W,50,W,6.3,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/3/2020,1,W,40,W,40,W,4.5,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/4/2020,1.5,W,220,W,230,W,8.1,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/5/2020,1.9,W,120,W,140,W,9.4,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/6/2020,2.4,W,150,W,140,W,5.8,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/7/2020,2.3,W,190,W,210,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/8/2020,3.3,W,50,W,50,W,8.9,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/9/2020,3.3,W,80,W,60,W,8.9,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/10/2020,2.1,W,310,W,310,W,8.9,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/11/2020,2.3,W,240,W,230,W,6.3,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/12/2020,1.5,W,230,W,260,W,6.7,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/13/2020,2,W,110,W,250,W,7.6,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/14/2020,1.3,W,40,W,50,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/15/2020,2.1,W,160,W,150,W,5.8,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/16/2020,2.5,W,140,W,130,W,5.4,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/17/2020,2.8,W,270,W,280,W,8.1,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/18/2020,2,W,230,W,240,W,8.9,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/19/2020,3.2,W,230,W,210,W,7.2,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/20/2020,3.4,W,250,W,240,W,11.6,W,16.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/21/2020,4.1,W,230,W,230,W,9.4,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/22/2020,4,W,240,W,240,W,8.9,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/23/2020,2.8,W,230,W,290,W,7.6,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/24/2020,2.9,W,220,W,230,W,10.7,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/25/2020,1.9,W,100,W,100,W,7.2,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/26/2020,3.4,W,230,W,230,W,6.7,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/27/2020,3.2,W,230,W,220,W,7.6,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/28/2020,2.6,W,250,W,260,W,8.1,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/29/2020,2.3,W,40,W,30,W,8.1,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/30/2020,3.2,W,220,W,200,W,6.7,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",7/31/2020,4,W,240,W,240,W,8.9,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",8/1/2020,2.8,W,150,W,180,W,8.1,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",8/2/2020,5.1,W,200,W,200,W,8.9,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",8/3/2020,2.5,W,100,W,100,W,9.8,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",8/4/2020,3.7,W,20,W,20,W,7.6,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",8/5/2020,2.4,W,180,W,170,W,6.3,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",8/6/2020,1.3,W,40,W,50,W,9.8,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",8/7/2020,2.1,W,210,W,220,W,6.3,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",8/8/2020,1.7,W,90,W,90,W,6.3,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",8/9/2020,1.5,W,170,W,150,W,5.8,W,7.2,W
