"date","time","temperature_C","conductivity_mScm","salinity_psu","depth_m","pH","turbitiy_ntu","chlorophyl_mgL","dissolved_oxygen_mgL"
"07/28/17","11:30:13","30.41","0.18","0.08","0.043","7.50","11.0",24,"7.01"
"07/28/17","11:30:05","30.41","0.18","0.08","0.046","7.51","11.1",21.9,"7.00"
"07/28/17","11:30:06","30.41","0.18","0.08","0.048","7.50","11.1",22.2,"7.00"
"07/28/17","11:30:14","30.41","0.18","0.08","0.052","7.50","11.0",24.1,"7.00"
"07/28/17","11:30:03","30.41","0.18","0.08","0.053","7.51","11.1",21.3,"7.00"
"07/28/17","11:30:08","30.41","0.18","0.08","0.055","7.49","11.0",22.8,"7.01"
"07/28/17","11:30:15","30.41","0.18","0.08","0.056","7.50","11.0",24.2,"7.00"
"07/28/17","11:30:04","30.41","0.18","0.08","0.057","7.51","11.1",21.6,"7.00"
"07/28/17","11:30:16","30.41","0.18","0.08","0.059","7.50","11.1",24.2,"7.00"
"07/28/17","11:30:12","30.41","0.18","0.08","0.066","7.51","11.0",23.8,"7.00"
"07/28/17","11:30:17","30.41","0.18","0.08","0.070","7.49","11.1",24.2,"7.00"
"07/28/17","11:30:11","30.41","0.18","0.08","0.075","7.50","11.0",23.6,"7.00"
"07/28/17","11:30:09","30.41","0.18","0.08","0.076","7.50","11.0",23.1,"7.01"
"07/28/17","11:30:10","30.41","0.18","0.08","0.086","7.50","11.0",23.3,"7.00"
"07/28/17","11:30:18","30.41","0.18","0.08","0.089","7.49","11.2",24.2,"7.00"
"07/28/17","12:00:13","30.34","0.18","0.08","0.012","7.50","11.2",22.6,"7.01"
"07/28/17","12:00:11","30.34","0.18","0.08","0.015","7.50","11.3",22.7,"7.01"
"07/28/17","12:00:12","30.34","0.18","0.08","0.017","7.50","11.2",22.6,"7.01"
"07/28/17","12:00:08","30.34","0.18","0.08","0.024","7.50","11.5",23.5,"7.01"
"07/28/17","12:00:10","30.34","0.18","0.08","0.025","7.50","11.3",22.9,"7.01"
"07/28/17","12:00:07","30.34","0.18","0.08","0.028","7.50","11.5",23.9,"7.01"
"07/28/17","12:00:14","30.34","0.18","0.08","0.029","7.51","11.2",22.5,"7.01"
"07/28/17","12:00:06","30.34","0.18","0.08","0.033","7.51","11.6",24.4,"7.01"
"07/28/17","12:00:03","30.34","0.18","0.08","0.035","7.50","11.9",26,"7.02"
"07/28/17","12:00:01","30.34","0.18","0.08","0.038","7.50","12.1",27.3,"7.02"
"07/28/17","12:00:02","30.34","0.18","0.08","0.040","7.50","12.0",26.6,"7.02"
"07/28/17","12:00:09","30.34","0.18","0.08","0.040","7.50","11.4",23.2,"7.01"
"07/28/17","12:00:04","30.34","0.18","0.08","0.041","7.51","11.8",25.4,"7.01"
"07/28/17","12:00:15","30.34","0.18","0.08","0.042","7.51","11.1",22.6,"7.01"
"07/28/17","12:00:05","30.34","0.18","0.08","0.045","7.51","11.7",24.9,"7.01"
"07/28/17","12:00:17","30.34","0.18","0.08","0.052","7.51","11.1",22.7,"7.02"
"07/28/17","12:00:16","30.34","0.18","0.08","0.054","7.51","11.1",22.6,"7.02"
"07/28/17","12:00:18","30.34","0.18","0.08","0.079","7.51","11.2",22.8,"7.02"
"07/28/17","12:00:19","30.34","0.18","0.08","0.099","7.52","11.2",22.9,"7.01"
"07/28/17","12:30:18","30.38","0.18","0.08","0.058","7.57","12.0",24,"7.19"
"07/28/17","12:30:09","30.39","0.18","0.08","0.059","7.56","12.1",23.2,"7.18"
"07/28/17","12:30:10","30.39","0.18","0.08","0.064","7.56","12.0",23,"7.18"
"07/28/17","12:30:19","30.38","0.18","0.08","0.064","7.57","12.1",24.2,"7.19"
"07/28/17","12:30:15","30.38","0.18","0.08","0.066","7.57","11.8",23.3,"7.18"
"07/28/17","12:30:14","30.38","0.18","0.08","0.067","7.56","11.8",23.1,"7.18"
"07/28/17","12:30:08","30.38","0.18","0.08","0.071","7.56","12.2",23.4,"7.18"
"07/28/17","12:30:13","30.38","0.18","0.08","0.072","7.56","11.8",22.9,"7.18"
"07/28/17","12:30:11","30.38","0.18","0.08","0.075","7.55","11.9",22.9,"7.18"
"07/28/17","12:30:12","30.38","0.18","0.08","0.078","7.55","11.9",22.9,"7.18"
"07/28/17","12:30:05","30.38","0.18","0.08","0.081","7.56","12.5",24.5,"7.18"
"07/28/17","12:30:06","30.38","0.18","0.08","0.081","7.57","12.4",24.1,"7.18"
"07/28/17","12:30:17","30.38","0.18","0.08","0.083","7.57","11.9",23.8,"7.19"
"07/28/17","12:30:07","30.38","0.18","0.08","0.084","7.56","12.3",23.7,"7.18"
"07/28/17","12:30:16","30.38","0.18","0.08","0.085","7.57","11.9",23.5,"7.19"
"07/28/17","12:30:20","30.38","0.18","0.08","0.096","7.56","12.1",24.4,"7.19"
"07/28/17","13:00:11","30.53","0.18","0.08","0.051","7.59","12.1",22.8,"7.21"
"07/28/17","13:00:14","30.53","0.18","0.08","0.054","7.57","12.0",22.2,"7.21"
"07/28/17","13:00:13","30.53","0.18","0.08","0.055","7.59","12.1",22.4,"7.21"
"07/28/17","13:00:05","30.53","0.18","0.08","0.058","7.58","12.2",24.2,"7.21"
"07/28/17","13:00:06","30.53","0.18","0.08","0.062","7.58","12.2",24,"7.21"
"07/28/17","13:00:04","30.54","0.18","0.08","0.063","7.57","12.3",24.4,"7.21"
"07/28/17","13:00:12","30.53","0.18","0.08","0.063","7.59","12.1",22.6,"7.21"
"07/28/17","13:00:07","30.53","0.18","0.08","0.064","7.57","12.2",23.8,"7.21"
"07/28/17","13:00:15","30.53","0.18","0.08","0.070","7.57","12.0",22.1,"7.21"
"07/28/17","13:00:10","30.53","0.18","0.08","0.074","7.58","12.1",23.1,"7.21"
"07/28/17","13:00:08","30.53","0.18","0.08","0.075","7.58","12.2",23.6,"7.21"
"07/28/17","13:00:09","30.53","0.18","0.08","0.083","7.58","12.1",23.3,"7.21"
"07/28/17","13:00:03","30.54","0.18","0.08","0.086","7.57","12.3",24.5,"7.21"
"07/28/17","13:00:02","30.54","0.18","0.08","0.087","7.57","12.4",24.7,"7.21"
"07/28/17","13:00:16","30.53","0.18","0.08","0.088","7.57","11.9",22,"7.21"
"07/28/17","13:30:14","30.51","0.18","0.08","0.019","7.58","11.6",22.1,"6.99"
"07/28/17","13:30:06","30.51","0.18","0.08","0.033","7.58","11.6",24.8,"7.01"
"07/28/17","13:30:10","30.51","0.18","0.08","0.037","7.57","11.4",23.3,"7.00"
"07/28/17","13:30:15","30.51","0.18","0.08","0.042","7.58","11.7",21.9,"6.99"
"07/28/17","13:30:11","30.51","0.18","0.08","0.043","7.57","11.4",23,"7.00"
"07/28/17","13:30:13","30.51","0.18","0.08","0.047","7.58","11.5",22.4,"7.00"
"07/28/17","13:30:07","30.51","0.18","0.08","0.049","7.58","11.5",24.4,"7.00"
"07/28/17","13:30:08","30.51","0.18","0.08","0.050","7.58","11.5",24.1,"7.00"
"07/28/17","13:30:12","30.51","0.18","0.08","0.054","7.57","11.5",22.7,"7.00"
"07/28/17","13:30:01","30.51","0.18","0.08","0.055","7.58","12.5",26.7,"7.01"
"07/28/17","13:30:09","30.51","0.18","0.08","0.055","7.57","11.4",23.7,"7.00"
"07/28/17","13:30:02","30.51","0.18","0.08","0.057","7.58","12.3",26.3,"7.01"
"07/28/17","13:30:16","30.51","0.18","0.08","0.057","7.57","11.8",21.7,"6.99"
"07/28/17","13:30:05","30.51","0.18","0.08","0.059","7.58","11.8",25.2,"7.00"
"07/28/17","13:30:04","30.51","0.18","0.08","0.060","7.58","11.9",25.6,"7.01"
"07/28/17","13:30:03","30.51","0.18","0.08","0.065","7.58","12.1",26,"7.01"
"07/28/17","13:30:17","30.51","0.18","0.08","0.087","7.56","11.9",21.6,"6.99"
"07/28/17","13:30:18","30.50","0.18","0.08","0.094","7.56","12.0",21.5,"7.00"
"07/28/17","14:00:10","30.49","0.18","0.08","0.001","7.56","11.7",22.6,"7.01"
"07/28/17","14:00:14","30.50","0.18","0.08","0.006","7.56","11.7",23,"7.01"
"07/28/17","14:00:07","30.49","0.18","0.08","0.021","7.55","11.6",22.3,"7.01"
"07/28/17","14:00:15","30.50","0.18","0.08","0.021","7.57","11.7",22.9,"7.01"
"07/28/17","14:00:05","30.49","0.18","0.08","0.022","7.55","11.6",22.2,"7.01"
"07/28/17","14:00:11","30.49","0.18","0.08","0.022","7.56","11.7",22.7,"7.01"
"07/28/17","14:00:06","30.49","0.18","0.08","0.023","7.54","11.6",22.2,"7.01"
"07/28/17","14:00:13","30.50","0.18","0.08","0.026","7.56","11.7",22.9,"7.01"
"07/28/17","14:00:12","30.49","0.18","0.08","0.029","7.56","11.7",22.9,"7.01"
"07/28/17","14:00:08","30.49","0.18","0.08","0.030","7.55","11.7",22.4,"7.01"
"07/28/17","14:00:03","30.49","0.18","0.08","0.034","7.55","11.5",22.3,"7.01"
"07/28/17","14:00:16","30.50","0.18","0.08","0.037","7.57","11.7",22.8,"7.01"
"07/28/17","14:00:04","30.49","0.18","0.08","0.040","7.55","11.5",22.2,"7.01"
"07/28/17","14:00:02","30.49","0.18","0.08","0.041","7.55","11.4",22.4,"7.00"
"07/28/17","14:00:09","30.49","0.18","0.08","0.042","7.55","11.7",22.5,"7.01"
"07/28/17","14:00:17","30.50","0.18","0.08","0.063","7.57","11.7",22.7,"7.01"
"07/28/17","14:00:19","30.51","0.18","0.08","0.073","7.56","11.7",22.2,"7.02"
"07/28/17","14:00:18","30.51","0.18","0.08","0.074","7.56","11.7",22.4,"7.01"
"07/28/17","14:00:20","30.51","0.18","0.08","0.086","7.55","11.7",21.8,"7.02"
"07/28/17","14:00:21","30.51","0.18","0.08","0.099","7.55","11.7",21.5,"7.01"
"07/28/17","14:30:03","30.51","0.18","0.08","0.027","7.59","12.0",21.6,"7.19"
"07/28/17","14:30:09","30.51","0.18","0.08","0.033","7.59","11.7",21.9,"7.18"
"07/28/17","14:30:16","30.52","0.18","0.08","0.036","7.59","11.4",21.6,"7.18"
"07/28/17","14:30:04","30.51","0.18","0.08","0.042","7.59","12.0",21.7,"7.19"
"07/28/17","14:30:13","30.51","0.18","0.08","0.045","7.59","11.5",21.8,"7.19"
"07/28/17","14:30:15","30.51","0.18","0.08","0.046","7.60","11.4",21.7,"7.19"
"07/28/17","14:30:12","30.51","0.18","0.08","0.048","7.59","11.5",21.8,"7.18"
"07/28/17","14:30:17","30.52","0.18","0.08","0.048","7.59","11.4",21.5,"7.18"
"07/28/17","14:30:10","30.51","0.18","0.08","0.050","7.59","11.6",21.9,"7.18"
"07/28/17","14:30:02","30.51","0.18","0.08","0.052","7.59","12.1",21.5,"7.19"
"07/28/17","14:30:05","30.51","0.18","0.08","0.057","7.59","11.9",21.8,"7.18"
"07/28/17","14:30:08","30.51","0.18","0.08","0.062","7.59","11.7",21.9,"7.18"
"07/28/17","14:30:07","30.51","0.18","0.08","0.064","7.59","11.8",21.9,"7.18"
"07/28/17","14:30:14","30.51","0.18","0.08","0.065","7.59","11.4",21.8,"7.19"
"07/28/17","14:30:18","30.52","0.18","0.08","0.066","7.60","11.4",21.4,"7.18"
"07/28/17","14:30:06","30.51","0.18","0.08","0.067","7.59","11.9",21.8,"7.18"
"07/28/17","14:30:11","30.51","0.18","0.08","0.068","7.59","11.6",21.9,"7.18"
"07/28/17","14:30:19","30.52","0.18","0.08","0.084","7.59","11.4",21.3,"7.18"
"07/29/17","09:00:06","29.48","0.18","0.08","0.004","7.00","14.2",20,"4.97"
"07/29/17","09:00:04","29.48","0.18","0.08","0.010","7.00","13.8",20.1,"4.97"
"07/29/17","09:00:09","29.48","0.18","0.08","0.011","6.99","14.6",20,"4.97"
"07/29/17","09:00:18","29.48","0.18","0.08","0.018","7.00","15.0",19.5,"4.97"
"07/29/17","09:00:12","29.47","0.18","0.08","0.021","7.00","14.8",20.1,"4.97"
"07/29/17","09:00:10","29.47","0.18","0.08","0.029","6.99","14.7",20.1,"4.97"
"07/29/17","09:00:21","29.48","0.18","0.08","0.043","7.00","15.1",18.5,"4.97"
"07/29/17","09:00:13","29.47","0.18","0.08","0.046","7.00","14.9",20.1,"4.97"
"07/29/17","09:00:19","29.48","0.18","0.08","0.050","7.00","15.1",19.2,"4.97"
"07/29/17","09:00:03","29.48","0.18","0.08","0.056","7.01","13.6",20.2,"4.97"
"07/29/17","09:00:16","29.47","0.18","0.08","0.056","7.01","15.0",19.9,"4.96"
"07/29/17","09:00:08","29.48","0.18","0.08","0.059","7.00","14.5",20,"4.97"
"07/29/17","09:00:17","29.48","0.18","0.08","0.069","7.00","15.0",19.7,"4.97"
"07/29/17","09:00:05","29.47","0.18","0.08","0.073","7.00","14.0",20.1,"4.97"
"07/29/17","09:00:07","29.48","0.18","0.08","0.080","7.00","14.4",20,"4.97"
"07/29/17","09:00:23","29.48","0.18","0.08","0.093","7.00","15.2",17.8,"4.96"
"07/29/17","09:30:15","29.45","0.18","0.08","0.011","6.94","16.9",19.1,"4.66"
"07/29/17","09:30:11","29.44","0.18","0.08","0.015","6.94","16.7",18.5,"4.66"
"07/29/17","09:30:03","29.45","0.18","0.08","0.026","6.94","14.7",14.5,"4.68"
"07/29/17","09:30:14","29.45","0.18","0.08","0.030","6.94","16.9",19,"4.66"
"07/29/17","09:30:10","29.44","0.18","0.08","0.034","6.94","16.6",18.2,"4.66"
"07/29/17","09:30:16","29.45","0.18","0.08","0.035","6.94","16.9",19.1,"4.65"
"07/29/17","09:30:07","29.44","0.18","0.08","0.037","6.94","16.0",17,"4.68"
"07/29/17","09:30:08","29.44","0.18","0.08","0.051","6.94","16.2",17.5,"4.67"
"07/29/17","09:30:06","29.44","0.18","0.08","0.055","6.94","15.7",16.4,"4.68"
"07/29/17","09:30:12","29.44","0.18","0.08","0.059","6.94","16.8",18.7,"4.66"
"07/29/17","09:30:18","29.45","0.18","0.08","0.062","6.94","16.8",19.2,"4.65"
"07/29/17","09:30:04","29.45","0.18","0.08","0.070","6.94","15.0",15.1,"4.68"
"07/29/17","09:30:17","29.45","0.18","0.08","0.073","6.94","16.9",19.2,"4.65"
"07/29/17","09:30:13","29.44","0.18","0.08","0.074","6.94","16.9",18.9,"4.66"
"07/29/17","09:30:05","29.45","0.18","0.08","0.076","6.94","15.4",15.8,"4.68"
"07/29/17","09:30:09","29.44","0.18","0.08","0.083","6.94","16.4",17.9,"4.67"
"07/29/17","09:30:19","29.45","0.18","0.08","0.090","6.94","16.8",19.3,"4.65"
"07/29/17","10:00:09","29.44","0.18","0.08","0.013","6.96","18.1",21.7,"4.51"
"07/29/17","10:00:12","29.43","0.18","0.08","0.027","6.96","18.2",22.3,"4.51"
"07/29/17","10:00:04","29.44","0.18","0.08","0.037","6.96","18.2",16.5,"4.52"
"07/29/17","10:00:03","29.44","0.18","0.08","0.038","6.96","18.3",15,"4.52"
"07/29/17","10:00:15","29.44","0.18","0.08","0.041","6.97","18.3",21.3,"4.51"
"07/29/17","10:00:02","29.44","0.18","0.08","0.044","6.96","18.4",13.4,"4.52"
"07/29/17","10:00:13","29.43","0.18","0.08","0.051","6.96","18.2",22.1,"4.51"
"07/29/17","10:00:14","29.43","0.18","0.08","0.051","6.96","18.3",21.7,"4.51"
"07/29/17","10:00:11","29.43","0.18","0.08","0.063","6.96","18.1",22.3,"4.52"
"07/29/17","10:00:05","29.44","0.18","0.08","0.065","6.96","18.1",17.9,"4.51"
"07/29/17","10:00:10","29.43","0.18","0.08","0.065","6.96","18.1",22.1,"4.51"
"07/29/17","10:00:18","29.44","0.18","0.08","0.066","6.97","18.3",19.7,"4.51"
"07/29/17","10:00:08","29.43","0.18","0.08","0.074","6.96","18.0",21.1,"4.51"
"07/29/17","10:00:16","29.44","0.18","0.08","0.074","6.97","18.3",20.7,"4.51"
"07/29/17","10:00:07","29.44","0.18","0.08","0.075","6.96","18.0",20.3,"4.51"
"07/29/17","10:00:06","29.44","0.18","0.08","0.076","6.96","18.1",19.2,"4.51"
"07/29/17","10:00:19","29.44","0.18","0.08","0.090","6.97","18.3",19.1,"4.51"
"07/29/17","10:00:17","29.44","0.18","0.08","0.093","6.96","18.3",20.2,"4.51"
"07/29/17","10:30:14","29.45","0.18","0.08","0.004","6.97","17.6",20.7,"4.63"
"07/29/17","10:30:08","29.44","0.18","0.08","0.007","6.98","17.4",21.4,"4.64"
"07/29/17","10:30:11","29.44","0.18","0.08","0.007","6.98","17.5",21.4,"4.64"
"07/29/17","10:30:05","29.44","0.18","0.08","0.009","6.96","17.3",20.6,"4.64"
"07/29/17","10:30:15","29.45","0.18","0.08","0.014","6.97","17.6",20.4,"4.63"
"07/29/17","10:30:09","29.44","0.18","0.08","0.015","6.98","17.4",21.5,"4.64"
"07/29/17","10:30:07","29.44","0.18","0.08","0.016","6.97","17.4",21.2,"4.64"
"07/29/17","10:30:03","29.44","0.18","0.08","0.023","6.97","17.3",19.7,"4.64"
"07/29/17","10:30:10","29.44","0.18","0.08","0.029","6.97","17.4",21.5,"4.64"
"07/29/17","10:30:06","29.44","0.18","0.08","0.030","6.97","17.3",20.9,"4.64"
"07/29/17","10:30:12","29.45","0.18","0.08","0.030","6.97","17.5",21.2,"4.64"
"07/29/17","10:30:17","29.45","0.18","0.08","0.038","6.98","17.7",19.8,"4.63"
"07/29/17","10:30:16","29.45","0.18","0.08","0.044","6.98","17.7",20.1,"4.63"
"07/29/17","10:30:04","29.44","0.18","0.08","0.046","6.96","17.3",20.1,"4.64"
"07/29/17","10:30:13","29.45","0.18","0.08","0.058","6.97","17.5",21,"4.64"
"07/29/17","10:30:18","29.45","0.18","0.08","0.072","6.98","17.7",19.5,"4.62"
"07/29/17","10:30:20","29.45","0.18","0.08","0.085","6.98","17.7",19.2,"4.62"
"07/29/17","10:30:19","29.45","0.18","0.08","0.087","6.98","17.7",19.3,"4.62"
"07/29/17","10:30:21","29.45","0.18","0.08","0.090","6.98","17.7",19,"4.61"
"07/29/17","11:00:11","29.43","0.18","0.08","0.005","6.99","17.1",18.8,"4.85"
"07/29/17","11:00:07","29.43","0.18","0.08","0.006","6.99","17.2",17.4,"4.87"
"07/29/17","11:00:03","29.42","0.18","0.08","0.008","6.99","17.1",15.2,"4.90"
"07/29/17","11:00:06","29.43","0.18","0.08","0.008","6.99","17.2",16.9,"4.88"
"07/29/17","11:00:14","29.44","0.18","0.08","0.009","7.00","16.9",19.2,"4.83"
"07/29/17","11:00:12","29.44","0.18","0.08","0.020","7.00","17.1",19,"4.84"
"07/29/17","11:00:15","29.43","0.18","0.08","0.028","7.00","16.8",19.3,"4.83"
"07/29/17","11:00:04","29.43","0.18","0.08","0.030","6.98","17.2",15.8,"4.89"
"07/29/17","11:00:10","29.44","0.18","0.08","0.032","6.99","17.2",18.6,"4.85"
"07/29/17","11:00:17","29.44","0.18","0.08","0.032","7.00","16.6",19.2,"4.82"
"07/29/17","11:00:18","29.44","0.18","0.08","0.036","6.99","16.5",19.1,"4.82"
"07/29/17","11:00:05","29.43","0.18","0.08","0.042","6.99","17.2",16.4,"4.88"
"07/29/17","11:00:13","29.44","0.18","0.08","0.043","7.00","17.0",19.1,"4.84"
"07/29/17","11:00:08","29.43","0.18","0.08","0.046","6.98","17.2",17.9,"4.86"
"07/29/17","11:00:16","29.44","0.18","0.08","0.052","7.00","16.7",19.2,"4.83"
"07/29/17","11:00:02","29.42","0.18","0.08","0.054","6.99","17.1",14.6,"4.90"
"07/29/17","11:00:20","29.44","0.18","0.08","0.054","7.00","16.3",18.8,"4.82"
"07/29/17","11:00:19","29.44","0.18","0.08","0.058","6.99","16.4",19,"4.82"
"07/29/17","11:00:09","29.43","0.18","0.08","0.061","6.98","17.2",18.3,"4.86"
"07/29/17","11:00:23","29.44","0.18","0.08","0.098","7.00","16.2",18.5,"4.82"
"07/29/17","11:30:09","29.50","0.18","0.08","0.003","7.09","14.5",21,"5.56"
"07/29/17","11:30:08","29.50","0.18","0.08","0.011","7.09","14.6",20.7,"5.56"
"07/29/17","11:30:12","29.51","0.18","0.08","0.026","7.09","14.4",21.4,"5.55"
"07/29/17","11:30:04","29.50","0.18","0.08","0.030","7.09","15.4",19.2,"5.56"
"07/29/17","11:30:13","29.51","0.18","0.08","0.037","7.09","14.4",21.4,"5.55"
"07/29/17","11:30:15","29.51","0.18","0.08","0.047","7.09","14.4",21.2,"5.54"
"07/29/17","11:30:16","29.51","0.18","0.08","0.050","7.09","14.5",21,"5.54"
"07/29/17","11:30:10","29.51","0.18","0.08","0.055","7.08","14.5",21.2,"5.56"
"07/29/17","11:30:17","29.51","0.18","0.08","0.069","7.09","14.5",20.8,"5.54"
"07/29/17","11:30:07","29.51","0.18","0.08","0.074","7.09","14.8",20.4,"5.56"
"07/29/17","11:30:05","29.50","0.18","0.08","0.078","7.10","15.2",19.6,"5.56"
"07/29/17","11:30:14","29.51","0.18","0.08","0.078","7.09","14.4",21.4,"5.55"
"07/29/17","11:30:03","29.50","0.18","0.08","0.079","7.09","15.6",18.8,"5.56"
"07/29/17","11:30:06","29.51","0.18","0.08","0.089","7.09","15.0",20,"5.56"
"07/29/17","11:30:18","29.51","0.18","0.08","0.089","7.10","14.5",20.5,"5.53"
"07/29/17","11:30:20","29.51","0.18","0.08","0.096","7.10","14.5",20,"5.53"
"07/29/17","12:00:08","29.49","0.18","0.08","0.005","7.10","15.1",20.2,"5.44"
"07/29/17","12:00:14","29.50","0.18","0.08","0.006","7.10","15.3",19.6,"5.44"
"07/29/17","12:00:18","29.50","0.18","0.08","0.006","7.11","15.3",19.7,"5.45"
"07/29/17","12:00:15","29.50","0.18","0.08","0.008","7.10","15.3",19.6,"5.44"
"07/29/17","12:00:03","29.49","0.18","0.08","0.009","7.10","14.5",21.1,"5.43"
"07/29/17","12:00:04","29.49","0.18","0.08","0.009","7.10","14.7",20.9,"5.43"
"07/29/17","12:00:07","29.49","0.18","0.08","0.009","7.11","15.0",20.4,"5.44"
"07/29/17","12:00:09","29.49","0.18","0.08","0.010","7.11","15.2",20.1,"5.44"
"07/29/17","12:00:10","29.49","0.18","0.08","0.010","7.09","15.3",20,"5.44"
"07/29/17","12:00:12","29.49","0.18","0.08","0.010","7.09","15.3",19.7,"5.44"
"07/29/17","12:00:13","29.50","0.18","0.08","0.010","7.09","15.3",19.7,"5.44"
"07/29/17","12:00:05","29.49","0.18","0.08","0.011","7.10","14.8",20.7,"5.43"
"07/29/17","12:00:16","29.50","0.18","0.08","0.011","7.10","15.3",19.6,"5.44"
"07/29/17","12:00:17","29.50","0.18","0.08","0.011","7.10","15.3",19.7,"5.45"
"07/29/17","12:00:19","29.50","0.18","0.08","0.012","7.11","15.2",19.8,"5.45"
"07/29/17","12:00:22","29.50","0.18","0.08","0.014","7.10","15.3",20.1,"5.45"
"07/29/17","12:00:11","29.49","0.18","0.08","0.016","7.09","15.3",19.8,"5.44"
"07/29/17","12:00:20","29.50","0.18","0.08","0.016","7.10","15.2",19.9,"5.45"
"07/29/17","12:00:06","29.49","0.18","0.08","0.025","7.11","14.9",20.5,"5.43"
"07/29/17","12:00:23","29.50","0.18","0.08","0.050","7.10","15.3",20.1,"5.45"
"07/29/17","12:00:21","29.50","0.18","0.08","0.060","7.10","15.2",20,"5.44"
"07/29/17","12:00:24","29.50","0.18","0.08","0.075","7.10","15.3",20.2,"5.45"
"07/29/17","12:30:13","29.50","0.18","0.08","0.007","7.10","15.4",20.7,"5.40"
"07/29/17","12:30:15","29.50","0.18","0.08","0.007","7.10","15.5",21,"5.40"
"07/29/17","12:30:16","29.50","0.18","0.08","0.008","7.08","15.5",21.2,"5.41"
"07/29/17","12:30:03","29.50","0.18","0.08","0.009","7.11","15.7",18,"5.39"
"07/29/17","12:30:08","29.50","0.18","0.08","0.010","7.10","15.4",20,"5.40"
"07/29/17","12:30:06","29.50","0.18","0.08","0.011","7.10","15.5",19.4,"5.40"
"07/29/17","12:30:09","29.50","0.18","0.08","0.012","7.10","15.4",20.2,"5.40"
"07/29/17","12:30:18","29.50","0.18","0.08","0.012","7.08","15.6",21.6,"5.41"
"07/29/17","12:30:02","29.50","0.18","0.08","0.013","7.11","15.8",17.5,"5.39"
"07/29/17","12:30:07","29.50","0.18","0.08","0.015","7.10","15.5",19.7,"5.39"
"07/29/17","12:30:11","29.50","0.18","0.08","0.018","7.09","15.4",20.5,"5.40"
"07/29/17","12:30:12","29.50","0.18","0.08","0.020","7.10","15.4",20.6,"5.40"
"07/29/17","12:30:19","29.51","0.18","0.08","0.041","7.08","15.6",21.8,"5.41"
"07/29/17","12:30:04","29.50","0.18","0.08","0.043","7.10","15.6",18.5,"5.39"
"07/29/17","12:30:20","29.51","0.18","0.08","0.044","7.09","15.6",22,"5.41"
"07/29/17","12:30:14","29.50","0.18","0.08","0.046","7.10","15.4",20.9,"5.40"
"07/29/17","12:30:17","29.50","0.18","0.08","0.047","7.08","15.5",21.4,"5.41"
"07/29/17","12:30:05","29.50","0.18","0.08","0.051","7.10","15.6",19,"5.40"
"07/29/17","12:30:10","29.50","0.18","0.08","0.062","7.10","15.4",20.3,"5.40"
"07/29/17","12:30:23","29.51","0.18","0.08","0.070","7.09","15.7",22.3,"5.42"
"07/29/17","13:00:07","29.52","0.18","0.08","0.005","7.09","15.9",20,"5.45"
"07/29/17","13:00:12","29.52","0.18","0.08","0.009","7.09","16.4",21.9,"5.44"
"07/29/17","13:00:09","29.52","0.18","0.08","0.020","7.09","16.1",21,"5.44"
"07/29/17","13:00:03","29.52","0.18","0.08","0.021","7.08","15.4",17.3,"5.45"
"07/29/17","13:00:17","29.52","0.18","0.08","0.022","7.08","16.9",21.8,"5.44"
"07/29/17","13:00:08","29.52","0.18","0.08","0.023","7.09","16.0",20.6,"5.45"
"07/29/17","13:00:14","29.52","0.18","0.08","0.023","7.08","16.6",22.1,"5.44"
"07/29/17","13:00:16","29.52","0.18","0.08","0.030","7.08","16.8",22,"5.44"
"07/29/17","13:00:04","29.52","0.18","0.08","0.031","7.08","15.5",18,"5.45"
"07/29/17","13:00:11","29.52","0.18","0.08","0.039","7.09","16.3",21.7,"5.44"
"07/29/17","13:00:05","29.53","0.18","0.08","0.050","7.08","15.6",18.7,"5.45"
"07/29/17","13:00:02","29.52","0.18","0.08","0.052","7.08","15.3",16.6,"5.44"
