"Date","Loc","Daily_max_wind","Daily_min_wind","Daily_mean_wind","Daily_n_obs_wind","Daily_range_wind"
2017-09-21,"jlnewhope",2.36,0,0.688378378378378,37,2.36
2018-01-22,"jlnewhope",4.32,0,1.67,37,4.32
2017-10-22,"jlnewhope",2.89,0.13,0.746756756756757,37,2.76
2017-11-22,"jlnewhope",6.62,1.8,4.87675675675676,37,4.82
2017-12-22,"jlnewhope",3.35,0.32,1.76351351351351,37,3.03
2018-02-22,"jlnewhope",5.74,2.96,3.93125,37,2.78
2018-03-22,"jlnewhope",6.88,3.26,5.22891891891892,37,3.62
2017-08-22,"jlnewhope",3.79,1.07,2.57972972972973,37,2.72
2017-09-22,"jlnewhope",3.88,0.26,1.85837837837838,37,3.62
2018-01-23,"jlnewhope",13.78,5.21,9.29,4,8.57
2017-10-23,"jlnewhope",7.06,2.29,4.30324324324324,37,4.77
2017-11-23,"jlnewhope",3.41,0,1.60189189189189,37,3.41
2017-12-23,"jlnewhope",9.65,3.75,6.07513513513514,37,5.9
2018-02-23,"jlnewhope",3.43,1.49,2.40027027027027,37,1.94
2018-03-23,"jlnewhope",5.98,1.64,3.79891891891892,37,4.34
2017-08-23,"jlnewhope",8.11,0.09,1.55594594594595,37,8.02
2017-09-23,"jlnewhope",4.54,0.35,2.95945945945946,37,4.19
2018-01-24,"jlnewhope",4.34,0.12,2.5427027027027,37,4.22
2017-10-24,"jlnewhope",4.77,0.82,3.23351351351351,37,3.95
2017-11-24,"jlnewhope",2.48,0,1.16162162162162,37,2.48
2017-12-24,"jlnewhope",6.95,2.68,4.8327027027027,37,4.27
2018-02-24,"jlnewhope",5.88,2.77,4.5627027027027,37,3.11
2018-03-24,"jlnewhope",3.68,0.33,1.63513513513514,37,3.35
2017-08-24,"jlnewhope",5.48,2.86,4.05864864864865,37,2.62
2017-09-24,"jlnewhope",5.11,1.53,3.40675675675676,37,3.58
2018-01-25,"jlnewhope",5.46,1.11,3.37135135135135,37,4.35
2017-10-25,"jlnewhope",4.9,0.48,2.85675675675676,37,4.42
2017-11-25,"jlnewhope",4.9,0,2.69513513513514,37,4.9
2017-12-25,"jlnewhope",7.21,3.95,5.22324324324324,37,3.26
2018-02-25,"jlnewhope",7.85,2.82,4.96054054054054,37,5.03
2018-03-25,"jlnewhope",6.83,2.93,4.75324324324324,37,3.9
2017-08-25,"jlnewhope",3.28,0.69,2.24405405405405,37,2.59
2017-09-25,"jlnewhope",6.65,3.36,4.79081081081081,37,3.29
2018-01-26,"jlnewhope",3.72,0,2.06,37,3.72
2017-10-26,"jlnewhope",4.45,1.32,3.29081081081081,37,3.13
2017-11-26,"jlnewhope",4.98,0.78,2.99513513513513,10,4.2
2017-12-26,"jlnewhope",3.1,0.19,1.51405405405405,37,2.91
2018-02-26,"jlnewhope",7.57,0,2.23405405405405,37,7.57
2018-03-26,"jlnewhope",6.87,4.6,5.468,35,2.27
2017-08-26,"jlnewhope",6.33,3.01,4.82837837837838,37,3.32
2017-09-26,"jlnewhope",6.17,3.67,4.89540540540541,37,2.5
2018-01-27,"jlnewhope",6.06,0,2.74054054054054,37,6.06
2017-10-27,"jlnewhope",4.88,0.53,3.35567567567568,37,4.35
2017-11-27,"jlnewhope",2.25,0,0.9946875,37,2.25
2017-12-27,"jlnewhope",5.56,0.17,1.97810810810811,37,5.39
2018-02-27,"jlnewhope",3.94,0.67,2.10432432432432,37,3.27
2018-03-27,"jlnewhope",3.32,0.1,1.96137931034483,37,3.22
2017-07-27,"jlnewhope",5.2,2.61,3.6472972972973,37,2.59
2017-08-27,"jlnewhope",6.66,3.91,5.08108108108108,37,2.75
2017-09-27,"jlnewhope",6.76,4.44,5.55027027027027,37,2.32
2018-01-28,"jlnewhope",3.04,0,1.18027027027027,37,3.04
2017-10-28,"jlnewhope",5.51,0.02,3.01351351351351,37,5.49
2017-11-28,"jlnewhope",3.59,0,1.90594594594595,37,3.59
2017-12-28,"jlnewhope",7.51,3.17,4.82405405405405,37,4.34
2018-02-28,"jlnewhope",4.15,0.01,1.38864864864865,37,4.14
2018-03-28,"jlnewhope",8.48,2.13,4.84702702702703,37,6.35
2017-07-28,"jlnewhope",5.03,2.42,3.6572972972973,37,2.61
2017-08-28,"jlnewhope",8.58,5.5,6.75891891891892,37,3.08
2017-09-28,"jlnewhope",2.78,0.4,1.20675675675676,37,2.38
2018-01-29,"jlnewhope",7.89,5.03,6.36540540540541,37,2.86
2017-10-29,"jlnewhope",7.15,0.86,2.77513513513514,37,6.29
2017-11-29,"jlnewhope",3.07,0.29,1.34378378378378,37,2.78
2017-12-29,"jlnewhope",2.01,0.05,0.834054054054054,37,1.96
2018-03-29,"jlnewhope",6.86,3.63,4.87,37,3.23
2017-07-29,"jlnewhope",8.14,4.31,6.27459459459459,37,3.83
2017-08-29,"jlnewhope",7.75,4.3,6.23324324324324,37,3.45
2017-09-29,"jlnewhope",5.51,2.29,3.61648648648649,37,3.22
2018-01-03,"jlnewhope",4.92,0.44,2.76864864864865,37,4.48
2017-10-03,"jlnewhope",4.56,1.31,3.04324324324324,37,3.25
2017-11-03,"jlnewhope",1.76,0,0.884324324324324,37,1.76
2017-12-03,"jlnewhope",2.62,0,0.81972972972973,37,2.62
2018-02-03,"jlnewhope",4.06,0.4,1.84567567567568,37,3.66
2018-03-03,"jlnewhope",9.22,5.65,7.54621621621622,37,3.57
2018-04-03,"jlnewhope",4.5,0,1.30945945945946,37,4.5
2017-08-03,"jlnewhope",3.25,0.01,1.37837837837838,37,3.24
2017-09-03,"jlnewhope",4.24,0.96,2.65918918918919,37,3.28
2018-01-30,"jlnewhope",9.61,5.74,7.39135135135135,37,3.87
2017-10-30,"jlnewhope",5.25,1.69,3.55918918918919,37,3.56
2017-11-30,"jlnewhope",2.94,0,1.13297297297297,37,2.94
2017-12-30,"jlnewhope",4.34,1.02,3.08540540540541,37,3.32
2018-03-30,"jlnewhope",8.65,3.33,5.97405405405405,37,5.32
2017-07-30,"jlnewhope",7.32,4.19,5.40432432432432,37,3.13
2017-08-30,"jlnewhope",1.89,0.05,0.835405405405405,37,1.84
2017-09-30,"jlnewhope",7.2,3.99,5.25108108108108,37,3.21
2018-01-31,"jlnewhope",4.95,0.56,3.10297297297297,37,4.39
2017-10-31,"jlnewhope",2.1,0,0.872432432432432,37,2.1
2017-12-31,"jlnewhope",7.52,3.85,5.46216216216216,37,3.67
2018-03-31,"jlnewhope",3.27,0.53,1.93378378378378,37,2.74
2017-07-31,"jlnewhope",4.96,2.12,3.36540540540541,22,2.84
2017-08-31,"jlnewhope",5.3,2.9,3.99378378378378,37,2.4
2018-01-04,"jlnewhope",9.28,5.04,7.43567567567568,37,4.24
2017-10-04,"jlnewhope",3.47,0.33,1.51135135135135,37,3.14
2017-11-04,"jlnewhope",5.76,3.78,4.83108108108108,37,1.98
2017-12-04,"jlnewhope",3.28,0.32,2.11081081081081,36,2.96
2018-02-04,"jlnewhope",7.42,0.76,3.32945945945946,37,6.66
2018-03-04,"jlnewhope",9.15,5.52,7.06918918918919,37,3.63
2018-04-04,"jlnewhope",9.53,4.95,7.03621621621622,37,4.58
2017-08-04,"jlnewhope",4.09,0.32,1.89,37,3.77
2017-09-04,"jlnewhope",3.88,0.02,2.18945945945946,37,3.86
2018-01-05,"jlnewhope",6.38,1.05,4.46594594594595,37,5.33
2017-10-05,"jlnewhope",3.68,0,1.91810810810811,37,3.68
2017-11-05,"jlnewhope",2.28,0,0.868648648648649,37,2.28
2017-12-05,"jlnewhope",2.96,0.86,1.85,37,2.1
2018-02-05,"jlnewhope",7.94,1.11,4.74702702702703,37,6.83
2018-03-05,"jlnewhope",4.71,1.2,3.05675675675676,37,3.51
2018-04-05,"jlnewhope",4.03,0.27,1.56228571428571,37,3.76
2017-08-05,"jlnewhope",4.48,1,2.47972972972973,37,3.48
2017-09-05,"jlnewhope",7.17,1.84,4.48432432432432,37,5.33
2018-01-06,"jlnewhope",5.15,1.71,3.77567567567568,37,3.44
2017-10-06,"jlnewhope",4.47,0,1.9927027027027,37,4.47
2017-11-06,"jlnewhope",5.25,1.57,3.51567567567568,37,3.68
2017-12-06,"jlnewhope",5.85,2.15,3.83864864864865,37,3.7
2018-02-06,"jlnewhope",3.75,0.15,1.97675675675676,37,3.6
2018-03-06,"jlnewhope",3.03,0.54,1.69432432432432,37,2.49
2018-04-06,"jlnewhope",8.45,5,6.53756756756757,37,3.45
2017-08-06,"jlnewhope",4.48,0.35,2.59864864864865,37,4.13
2017-09-06,"jlnewhope",8.49,0.01,1.9272972972973,37,8.48
2018-01-07,"jlnewhope",3.25,0.08,1.71351351351351,37,3.17
2017-10-07,"jlnewhope",4.23,0.01,1.25243243243243,37,4.22
2017-11-07,"jlnewhope",6.08,0.01,1.91081081081081,37,6.07
2017-12-07,"jlnewhope",3.11,0.51,1.69216216216216,37,2.6
2018-02-07,"jlnewhope",6.57,0.03,2.69540540540541,37,6.54
2018-03-07,"jlnewhope",5.75,2.04,3.61108108108108,37,3.71
2018-04-07,"jlnewhope",9.99,0,1.98864864864865,37,9.99
2017-08-07,"jlnewhope",7.68,3.41,5.03054054054054,37,4.27
2017-09-07,"jlnewhope",4.98,1.57,3.0027027027027,37,3.41
2018-01-08,"jlnewhope",4.14,0,1.68486486486486,37,4.14
2017-10-08,"jlnewhope",7.31,0.01,2.07648648648649,37,7.3
2017-11-08,"jlnewhope",5.92,4.24,5.26216216216216,37,1.68
2017-12-08,"jlnewhope",6.95,1.73,4.72432432432432,37,5.22
2018-02-08,"jlnewhope",6.39,0.13,3.28351351351351,37,6.26
2018-03-08,"jlnewhope",6.23,0.93,3.40162162162162,37,5.3
2018-04-08,"jlnewhope",6.82,1.58,3.98783783783784,37,5.24
2017-08-08,"jlnewhope",4.07,0.7,1.88351351351351,37,3.37
2017-09-08,"jlnewhope",5.12,1.2,2.99702702702703,37,3.92
2018-01-09,"jlnewhope",1.85,0,0.518378378378378,37,1.85
2017-10-09,"jlnewhope",7.76,4.16,5.74810810810811,37,3.6
2017-11-09,"jlnewhope",3.7,2.01,2.74756756756757,37,1.69
2017-12-09,"jlnewhope",5.42,1.33,3.75864864864865,37,4.09
2018-02-09,"jlnewhope",3.16,0,1.41135135135135,37,3.16
2018-03-09,"jlnewhope",5.98,2.76,4.77675675675676,37,3.22
2018-04-09,"jlnewhope",4.97,0.8,3.07486486486486,37,4.17
2017-08-09,"jlnewhope",5.97,1.59,4.14108108108108,37,4.38
2017-09-09,"jlnewhope",6,2.79,4.50243243243243,37,3.21
2018-01-01,"jlwhiteoak",9.1,4.96,7.03884615384615,37,4.14
2020-01-01,"jlwhiteoak",5.39,1.62,3.64351351351351,37,3.77
2021-01-01,"jlwhiteoak",6.36,1.45,3.16081081081081,37,4.91
2018-10-01,"jlwhiteoak",1.76,0.53,1.09837837837838,37,1.23
2019-10-01,"jlwhiteoak",2.98,0.28,1.48945945945946,37,2.7
2020-10-01,"jlwhiteoak",4.32,1.67,2.93486486486486,37,2.65
2021-10-01,"jlwhiteoak",3.6,0.35,1.69918918918919,37,3.25
2018-11-01,"jlwhiteoak",5.76,2.25,3.88324324324324,37,3.51
2019-11-01,"jlwhiteoak",8.16,1.97,5.50702702702703,37,6.19
2020-11-01,"jlwhiteoak",4.03,0.87,2.59513513513514,37,3.16
2022-11-01,"jlwhiteoak",3.61,0.15,1.83314285714286,37,3.46
2018-12-01,"jlwhiteoak",2.84,0.31,1.26810810810811,37,2.53
2019-12-01,"jlwhiteoak",7.33,1.46,3.88162162162162,37,5.87
2020-12-01,"jlwhiteoak",7.52,4.28,5.82918918918919,37,3.24
2021-12-01,"jlwhiteoak",2.6,0.08,0.697567567567568,37,2.52
2022-12-01,"jlwhiteoak",8.11,3.02,5.44138888888889,37,5.09
2018-02-01,"jlwhiteoak",8.18,3.59,5.62783783783784,37,4.59
2019-02-01,"jlwhiteoak",6.86,2.16,5.17621621621622,37,4.7
2020-02-01,"jlwhiteoak",3.58,0.99,2.09378378378378,37,2.59
2022-02-01,"jlwhiteoak",6.14,2.76,4.24216216216216,37,3.38
2018-03-01,"jlwhiteoak",4.85,0.76,2.64243243243243,37,4.09
2019-03-01,"jlwhiteoak",6.43,3.21,4.90171428571429,37,3.22
2020-03-01,"jlwhiteoak",6.32,0.72,4.10324324324324,37,5.6
2021-03-01,"jlwhiteoak",6.06,0.96,2.96027027027027,21,5.1
2022-03-01,"jlwhiteoak",4.28,0.38,2.33378378378378,37,3.9
2018-04-01,"jlwhiteoak",7.1,2.72,5.31864864864865,37,4.38
2019-04-01,"jlwhiteoak",9.66,1.5,5.05108108108108,37,8.16
2020-04-01,"jlwhiteoak",11.22,5.1,7.91837837837838,37,6.12
2021-04-01,"jlwhiteoak",11.47,5.33,8.2727027027027,37,6.14
2022-04-01,"jlwhiteoak",5.67,3.55,4.68774193548387,37,2.12
2018-05-01,"jlwhiteoak",4.98,1.77,3.24027027027027,37,3.21
2019-05-01,"jlwhiteoak",5.51,3.16,4.42594594594595,37,2.35
2020-05-01,"jlwhiteoak",7.78,3.06,5.24756756756757,37,4.72
2021-05-01,"jlwhiteoak",6.26,1.21,3.70297297297297,11,5.05
2022-05-01,"jlwhiteoak",3.67,1.29,2.49432432432432,37,2.38
2018-06-01,"jlwhiteoak",1.94,0.53,1.07756756756757,37,1.41
2019-06-01,"jlwhiteoak",4.56,0.38,1.78216216216216,37,4.18
2020-06-01,"jlwhiteoak",9.63,0.34,5.04351351351351,4,9.29
2021-06-01,"jlwhiteoak",2.95,0.27,1.84513513513514,37,2.68
2022-06-01,"jlwhiteoak",2.4,0.53,1.24297297297297,37,1.87
2018-07-01,"jlwhiteoak",2.96,0.7,1.91837837837838,37,2.26
2019-07-01,"jlwhiteoak",4.41,1.63,2.93216216216216,37,2.78
2020-07-01,"jlwhiteoak",2.87,0.29,1.43216216216216,37,2.58
2021-07-01,"jlwhiteoak",6.67,1.94,4.57324324324324,37,4.73
2022-07-01,"jlwhiteoak",2.68,0.58,1.19297297297297,37,2.1
2018-08-01,"jlwhiteoak",5.32,2.32,3.92324324324324,37,3
2019-08-01,"jlwhiteoak",3.13,0.34,1.55837837837838,37,2.79
2020-08-01,"jlwhiteoak",3.29,0.66,2.14432432432432,37,2.63
2021-08-01,"jlwhiteoak",5.63,0.34,2.05783783783784,35,5.29
2018-09-01,"jlwhiteoak",3.85,1.01,2.30108108108108,37,2.84
2019-09-01,"jlwhiteoak",4.46,1.34,2.92972972972973,37,3.12
2020-09-01,"jlwhiteoak",3.53,1.34,2.26081081081081,37,2.19
2021-09-01,"jlwhiteoak",9.1,4.31,7.13918918918919,37,4.79
2018-01-10,"jlwhiteoak",5.19,1.39,3.11837837837838,37,3.8
2020-01-10,"jlwhiteoak",3.66,0.33,2.40918918918919,37,3.33
2022-01-10,"jlwhiteoak",10.18,3.89,8.05162162162162,37,6.29
2018-10-10,"jlwhiteoak",4.81,2.46,3.61378378378378,37,2.35
2019-10-10,"jlwhiteoak",6.25,2.92,4.82567567567568,37,3.33
2020-10-10,"jlwhiteoak",3.42,0.79,2.27702702702703,37,2.63
2018-11-10,"jlwhiteoak",9.55,5.13,7.72108108108108,37,4.42
2019-11-10,"jlwhiteoak",6.3,3.06,4.97513513513513,37,3.24
2020-11-10,"jlwhiteoak",3.37,0.23,1.7172972972973,27,3.14
2022-11-10,"jlwhiteoak",6.27,3.83,4.97783783783784,37,2.44
2019-12-10,"jlwhiteoak",6.92,2.6,4.65054054054054,37,4.32
2020-12-10,"jlwhiteoak",2.75,0.23,1.41837837837838,37,2.52
2021-12-10,"jlwhiteoak",2.55,0.44,1.44648648648649,37,2.11
2022-12-10,"jlwhiteoak",4.98,2.33,3.78,37,2.65
2018-02-10,"jlwhiteoak",3.49,0.56,1.56972972972973,37,2.93
2019-02-10,"jlwhiteoak",4.16,1.14,2.78162162162162,37,3.02
2022-02-10,"jlwhiteoak",7.3,3.89,5.16783783783784,37,3.41
2018-03-10,"jlwhiteoak",5.48,0.7,2.63594594594595,37,4.78
2019-03-10,"jlwhiteoak",6.23,1.92,4.27837837837838,37,4.31
2020-03-10,"jlwhiteoak",7.29,1.21,4.11621621621622,37,6.08
2021-03-10,"jlwhiteoak",5.94,3.27,4.66378378378378,37,2.67
2022-03-10,"jlwhiteoak",6.23,3.06,4.61459459459459,37,3.17
2018-04-10,"jlwhiteoak",7.73,2.36,5.31054054054054,37,5.37
2019-04-10,"jlwhiteoak",5.64,0.89,3.45918918918919,37,4.75
2020-04-10,"jlwhiteoak",11.01,5.73,8.15486486486487,37,5.28
2021-04-10,"jlwhiteoak",6.69,1.91,4.2827027027027,37,4.78
2022-04-10,"jlwhiteoak",8.4,2.69,5.56216216216216,37,5.71
2018-05-10,"jlwhiteoak",6.85,3.37,4.98864864864865,37,3.48
2019-05-10,"jlwhiteoak",4.54,2.32,3.52918918918919,37,2.22
2020-05-10,"jlwhiteoak",3.89,0.4,1.90567567567568,37,3.49
2022-05-10,"jlwhiteoak",8.23,4,5.57864864864865,37,4.23
2018-06-10,"jlwhiteoak",2.61,0.86,1.93945945945946,37,1.75
2019-06-10,"jlwhiteoak",3.47,0.68,2.38189189189189,37,2.79
2020-06-10,"jlwhiteoak",3.89,2.76,3.20054054054054,37,1.13
2021-06-10,"jlwhiteoak",4.08,0.54,1.64567567567568,37,3.54
2022-06-10,"jlwhiteoak",3.06,0.22,1.65486486486486,37,2.84
2018-07-10,"jlwhiteoak",3.71,0.55,2.17540540540541,37,3.16
2019-07-10,"jlwhiteoak",3.94,0.48,2.29621621621622,37,3.46
2020-07-10,"jlwhiteoak",3.71,0.77,1.85378378378378,37,2.94
2021-07-10,"jlwhiteoak",3.42,0.25,1.63837837837838,37,3.17
2022-07-10,"jlwhiteoak",6.52,2.38,3.96513513513514,37,4.14
2018-08-10,"jlwhiteoak",3.9,0.47,2.13054054054054,37,3.43
2019-08-10,"jlwhiteoak",4.7,0.5,2.58756756756757,37,4.2
2020-08-10,"jlwhiteoak",2.64,0.63,1.50918918918919,37,2.01
2021-08-10,"jlwhiteoak",5.71,1.18,3.10756756756757,37,4.53
2018-09-10,"jlwhiteoak",2.57,0.35,1.13378378378378,37,2.22
2019-09-10,"jlwhiteoak",3.01,0.26,1.14972972972973,37,2.75
2020-09-10,"jlwhiteoak",3.39,0.6,2.19783783783784,37,2.79
2021-09-10,"jlwhiteoak",7.37,0.96,4.63621621621622,37,6.41
2018-01-11,"jlwhiteoak",5.32,2.39,4.13810810810811,37,2.93
2020-01-11,"jlwhiteoak",7.46,2.08,4.71405405405405,37,5.38
2022-01-11,"jlwhiteoak",8.31,1.09,4.22621621621622,37,7.22
2018-10-11,"jlwhiteoak",12.73,4.31,9.37486486486486,37,8.42
2019-10-11,"jlwhiteoak",4.36,1.12,2.74162162162162,37,3.24
2020-10-11,"jlwhiteoak",4.92,1.52,3.18243243243243,37,3.4
2018-11-11,"jlwhiteoak",4.48,0.84,3.0927027027027,37,3.64
2019-11-11,"jlwhiteoak",7.03,2.53,4.75783783783784,37,4.5
2020-11-11,"jlwhiteoak",6.04,0.34,2.68324324324324,37,5.7
2021-11-11,"jlwhiteoak",5.32,0.33,1.45,37,4.99
2022-11-11,"jlwhiteoak",8.41,4.01,6.47,37,4.4
2019-12-11,"jlwhiteoak",9.03,2.67,5.30783783783784,37,6.36
2020-12-11,"jlwhiteoak",2.17,0.24,1.17675675675676,37,1.93
2021-12-11,"jlwhiteoak",7.6,2.99,5.76378378378378,37,4.61
2018-02-11,"jlwhiteoak",9.35,6.89,7.81513513513513,37,2.46
2019-02-11,"jlwhiteoak",4.64,0.37,1.96702702702703,37,4.27
2022-02-11,"jlwhiteoak",6.19,1.87,3.99891891891892,37,4.32
2018-03-11,"jlwhiteoak",6.49,3.01,4.45891891891892,37,3.48
2019-03-11,"jlwhiteoak",6.48,0.35,2.70189189189189,37,6.13
2020-03-11,"jlwhiteoak",4.7,0.56,3.27135135135135,37,4.14
2021-03-11,"jlwhiteoak",6.49,4.06,5.26837837837838,37,2.43
2018-04-11,"jlwhiteoak",4.25,0.46,2.14459459459459,37,3.79
2019-04-11,"jlwhiteoak",5.51,1.01,3.28324324324324,37,4.5
2020-04-11,"jlwhiteoak",5.09,1.47,3.16783783783784,37,3.62
2021-04-11,"jlwhiteoak",8.23,3.11,5.65216216216216,37,5.12
2022-04-11,"jlwhiteoak",5.75,1.83,3.82432432432432,36,3.92
2018-05-11,"jlwhiteoak",4.49,2.04,3.36513513513514,37,2.45
2019-05-11,"jlwhiteoak",4.32,2.01,3.11189189189189,37,2.31
2020-05-11,"jlwhiteoak",8.19,4.57,5.99567567567568,37,3.62
2021-05-11,"jlwhiteoak",2.94,1.09,1.93538461538462,37,1.85
2022-05-11,"jlwhiteoak",6.9,3.89,5.65891891891892,37,3.01
2019-06-11,"jlwhiteoak",7.17,1.65,4.80621621621622,37,5.52
2020-06-11,"jlwhiteoak",4.65,2.71,3.64513513513514,37,1.94
2021-06-11,"jlwhiteoak",4.18,1.14,2.99216216216216,37,3.04
2022-06-11,"jlwhiteoak",2.44,0.42,1.22675675675676,37,2.02
2018-07-11,"jlwhiteoak",3.04,0.36,1.42486486486486,36,2.68
2019-07-11,"jlwhiteoak",5.58,0.98,3.64378378378378,37,4.6
2020-07-11,"jlwhiteoak",3.67,0.85,1.96810810810811,37,2.82
2021-07-11,"jlwhiteoak",4.85,2.54,3.78810810810811,37,2.31
2022-07-11,"jlwhiteoak",4.31,0.37,2.90891891891892,37,3.94
2018-08-11,"jlwhiteoak",3.07,0.52,1.91837837837838,37,2.55
2019-08-11,"jlwhiteoak",4.36,0.62,2.80108108108108,37,3.74
2020-08-11,"jlwhiteoak",3.82,1.54,2.60675675675676,37,2.28
2021-08-11,"jlwhiteoak",3.87,0.9,2.69891891891892,37,2.97
2018-09-11,"jlwhiteoak",2.32,0.36,0.937567567567568,37,1.96
2019-09-11,"jlwhiteoak",4.34,2.69,3.49054054054054,37,1.65
2020-09-11,"jlwhiteoak",5.53,0.61,3.14108108108108,37,4.92
2021-09-11,"jlwhiteoak",2.5,0.4,1.34621621621622,37,2.1
2018-01-12,"jlwhiteoak",7.16,1.34,4.68,37,5.82
2020-01-12,"jlwhiteoak",3.55,0.99,2.57972972972973,37,2.56
2022-01-12,"jlwhiteoak",6.16,2.92,4.73702702702703,37,3.24
2018-10-12,"jlwhiteoak",6.69,2.03,4.22648648648649,37,4.66
2019-10-12,"jlwhiteoak",4.43,1.81,3.17702702702703,37,2.62
2020-10-12,"jlwhiteoak",2.99,1.03,1.95891891891892,37,1.96
2018-11-12,"jlwhiteoak",8.65,2.52,4.42108108108108,20,6.13
2019-11-12,"jlwhiteoak",14.05,1,8.29675675675676,37,13.05
2020-11-12,"jlwhiteoak",7.07,1.42,4.21567567567568,37,5.65
2021-11-12,"jlwhiteoak",3.84,1,1.97567567567568,37,2.84
2022-11-12,"jlwhiteoak",6.42,1.1,3.58648648648649,37,5.32
2019-12-12,"jlwhiteoak",7.77,4.06,5.56486486486487,37,3.71
2020-12-12,"jlwhiteoak",5.08,2.09,3.33864864864865,37,2.99
2021-12-12,"jlwhiteoak",7.82,2.42,4.84432432432432,37,5.4
2022-12-12,"jlwhiteoak",4.36,1.36,2.80225806451613,37,3
2018-02-12,"jlwhiteoak",8.32,1.03,3.78513513513513,37,7.29
2019-02-12,"jlwhiteoak",4.02,1.29,2.66108108108108,37,2.73
2021-02-12,"jlwhiteoak",10.39,5.65,7.88578947368421,37,4.74
2022-02-12,"jlwhiteoak",5.02,3.29,4.14837837837838,37,1.73
2018-03-12,"jlwhiteoak",11.63,4.59,7.97432432432432,37,7.04
2019-03-12,"jlwhiteoak",8.81,3.62,5.51081081081081,37,5.19
2020-03-12,"jlwhiteoak",5,1.17,3.30216216216216,37,3.83
2021-03-12,"jlwhiteoak",5.49,1.34,3.64594594594595,37,4.15
2018-04-12,"jlwhiteoak",9.27,4.34,6.82810810810811,37,4.93
2019-04-12,"jlwhiteoak",9.57,1.19,6.08,37,8.38
2020-04-12,"jlwhiteoak",8.95,2.82,5.56054054054054,37,6.13
2021-04-12,"jlwhiteoak",7.65,1.73,4.25702702702703,37,5.92
2022-04-12,"jlwhiteoak",5.04,1.69,3.37054054054054,37,3.35
2018-05-12,"jlwhiteoak",4.35,2.37,3.36189189189189,37,1.98
2019-05-12,"jlwhiteoak",7.2,3.12,5.13027027027027,37,4.08
2020-05-12,"jlwhiteoak",5.81,1.16,3.16324324324324,37,4.65
2021-05-12,"jlwhiteoak",6.93,3.62,5.10285714285714,37,3.31
2022-05-12,"jlwhiteoak",7.38,4.34,5.54459459459459,37,3.04
2019-06-12,"jlwhiteoak",6.52,0.81,3.02324324324324,37,5.71
2020-06-12,"jlwhiteoak",8.02,3.22,5.97108108108108,37,4.8
2021-06-12,"jlwhiteoak",5.16,2.01,3.7027027027027,37,3.15
2022-06-12,"jlwhiteoak",3.08,1.11,2.16324324324324,37,1.97
2018-07-12,"jlwhiteoak",5.37,1.72,3.77945945945946,37,3.65
2019-07-12,"jlwhiteoak",3.57,1.19,2.1572972972973,37,2.38
2020-07-12,"jlwhiteoak",3.32,0.34,1.9072972972973,37,2.98
2021-07-12,"jlwhiteoak",4.96,1.84,3.56405405405405,37,3.12
2022-07-12,"jlwhiteoak",2.87,0.98,2.20162162162162,37,1.89
2018-08-12,"jlwhiteoak",1.76,0.4,1.10243243243243,37,1.36
2019-08-12,"jlwhiteoak",1.47,0.49,0.88027027027027,37,0.98
2020-08-12,"jlwhiteoak",3.58,0.29,1.85971428571429,37,3.29
2021-08-12,"jlwhiteoak",4.42,1.58,3.37189189189189,37,2.84
2018-09-12,"jlwhiteoak",4.14,1.39,2.58189189189189,37,2.75
2019-09-12,"jlwhiteoak",4.54,0.32,2.19108108108108,37,4.22
2020-09-12,"jlwhiteoak",6.15,2.95,4.63648648648649,17,3.2
2021-09-12,"jlwhiteoak",2.32,1.08,1.68783783783784,37,1.24
2018-01-13,"jlwhiteoak",9.75,6.59,8.36675675675676,37,3.16
2020-01-13,"jlwhiteoak",6.87,0.33,2.20567567567568,37,6.54
2022-01-13,"jlwhiteoak",3.14,1.12,1.79972972972973,37,2.02
2018-10-13,"jlwhiteoak",6.01,2.52,4.37540540540541,37,3.49
2019-10-13,"jlwhiteoak",3.91,0.52,2.02972972972973,37,3.39
2020-10-13,"jlwhiteoak",3.75,0.37,1.44432432432432,37,3.38
2018-11-13,"jlwhiteoak",4.31,0.81,2.0527027027027,37,3.5
2019-11-13,"jlwhiteoak",10.15,3.57,5.83243243243243,33,6.58
2020-11-13,"jlwhiteoak",2.96,0.74,1.76054054054054,37,2.22
2021-11-13,"jlwhiteoak",3.82,1.69,2.73189189189189,37,2.13
2022-11-13,"jlwhiteoak",6.06,2.92,4.61,37,3.14
2019-12-13,"jlwhiteoak",7.76,2.44,5.17675675675676,37,5.32
2020-12-13,"jlwhiteoak",4.5,0.55,2.6827027027027,37,3.95
2021-12-13,"jlwhiteoak",3.91,0.71,2.63648648648649,37,3.2
2018-02-13,"jlwhiteoak",7.68,4.57,6.14162162162162,37,3.11
2019-02-13,"jlwhiteoak",8.22,3.88,5.83108108108108,37,4.34
2021-02-13,"jlwhiteoak",9.88,6.01,7.10783783783784,37,3.87
2022-02-13,"jlwhiteoak",9.32,4.34,6.48027027027027,37,4.98
2018-03-13,"jlwhiteoak",9.31,4.79,7.13702702702703,37,4.52
2019-03-13,"jlwhiteoak",3.94,0.75,2.34189189189189,37,3.19
2020-03-13,"jlwhiteoak",4.31,2.1,3.00378378378378,37,2.21
2021-03-13,"jlwhiteoak",5.1,2.08,3.28142857142857,37,3.02
2022-03-13,"jlwhiteoak",4.92,1.15,3.4,37,3.77
2018-04-13,"jlwhiteoak",8.48,5.17,6.66054054054054,37,3.31
